BudgetID,DateKey,SegmentID,GeographyID,BudgetRevenue,BudgetCOGS,BudgetOpEx,BudgetGrossProfit,BudgetOperatingIncome
991,20250701,2,1,6679420.35,2003826.1,2337797.12,4675594.25,2337797.13
992,20250701,2,2,4492433.77,1347730.13,1572351.82,3144703.64,1572351.82
993,20250701,2,3,6602830.8,1980849.24,2310990.78,4621981.56,2310990.78
994,20250701,2,4,6040826.0,1812247.8,2114289.1,4228578.2,2114289.1
995,20250701,2,5,5853308.04,1755992.41,2048657.81,4097315.63,2048657.82
996,20250701,2,6,2605632.23,781689.67,911971.28,1823942.56,911971.28
997,20250701,2,7,7688852.94,2306655.88,2691098.53,5382197.06,2691098.53
998,20250701,2,8,2735564.43,820669.33,957447.55,1914895.1,957447.55
999,20250701,2,9,9809196.73,2942759.02,3433218.86,6866437.71,3433218.85
1000,20250701,2,10,4577957.17,1373387.15,1602285.01,3204570.02,1602285.01
1001,20250701,2,11,8705562.03,2611668.61,3046946.71,6093893.42,3046946.71
1002,20250701,2,12,6458270.84,1937481.25,2260394.79,4520789.59,2260394.8
1003,20250701,2,13,3047729.74,914318.92,1066705.41,2133410.82,1066705.41
1004,20250701,2,14,3548234.6,1064470.38,1241882.11,2483764.22,1241882.11
1005,20250701,2,15,7827268.65,2348180.6,2739544.03,5479088.05,2739544.02
1006,20250701,2,16,5890853.76,1767256.13,2061798.82,4123597.63,2061798.81
1007,20250701,2,17,6738720.29,2021616.09,2358552.1,4717104.2,2358552.1
1008,20250701,2,18,7572487.05,2271746.11,2650370.47,5300740.94,2650370.47
1009,20250701,3,1,5078869.62,1777604.37,1777604.37,3301265.25,1523660.88
1010,20250701,3,2,6778251.06,2372387.87,2372387.87,4405863.19,2033475.32
1011,20250701,3,3,4406032.72,1542111.45,1542111.45,2863921.27,1321809.82
1012,20250701,3,4,4365064.51,1527772.58,1527772.58,2837291.93,1309519.35
1013,20250701,3,5,6435773.56,2252520.75,2252520.75,4183252.81,1930732.06
1014,20250701,3,6,4254821.08,1489187.38,1489187.38,2765633.7,1276446.32
1015,20250701,3,7,2824557.54,988595.14,988595.14,1835962.4,847367.26
1016,20250701,3,8,7359153.53,2575703.74,2575703.74,4783449.79,2207746.05
1017,20250701,3,9,5252081.32,1838228.46,1838228.46,3413852.86,1575624.4
1018,20250701,3,10,6254260.88,2188991.31,2188991.31,4065269.57,1876278.26
1019,20250701,3,11,7465413.89,2612894.86,2612894.86,4852519.03,2239624.17
1020,20250701,3,12,8093888.85,2832861.1,2832861.1,5261027.75,2428166.65
1021,20250701,3,13,3418607.52,1196512.63,1196512.63,2222094.89,1025582.26
1022,20250701,3,14,2330876.4,815806.74,815806.74,1515069.66,699262.92
1023,20250701,3,15,3030027.65,1060509.68,1060509.68,1969517.97,909008.29
1024,20250701,3,16,3208924.76,1123123.67,1123123.67,2085801.09,962677.42
1025,20250701,3,17,3879864.75,1357952.66,1357952.66,2521912.09,1163959.43
1026,20250701,3,18,4931687.28,1726090.55,1726090.55,3205596.73,1479506.18
1027,20250801,1,1,2369569.04,1066306.07,829349.16,1303262.97,473913.81
1028,20250801,1,2,2517552.79,1132898.76,881143.48,1384654.03,503510.55
1029,20250801,1,3,6428326.55,2892746.95,2249914.29,3535579.6,1285665.31
1030,20250801,1,4,7277885.55,3275048.5,2547259.94,4002837.05,1455577.11
1031,20250801,1,5,8480315.51,3816141.98,2968110.43,4664173.53,1696063.1
1032,20250801,1,6,5231806.85,2354313.08,1831132.4,2877493.77,1046361.37
1033,20250801,1,7,5725240.56,2576358.25,2003834.2,3148882.31,1145048.11
1034,20250801,1,8,6348720.09,2856924.04,2222052.03,3491796.05,1269744.02
1035,20250801,1,9,8900355.01,4005159.75,3115124.25,4895195.26,1780071.01
1036,20250801,1,10,3832937.36,1724821.81,1341528.08,2108115.55,766587.47
1037,20250801,1,11,8090942.56,3640924.15,2831829.9,4450018.41,1618188.51
1038,20250801,1,12,3306801.16,1488060.52,1157380.41,1818740.64,661360.23
1039,20250801,1,13,8802492.33,3961121.55,3080872.32,4841370.78,1760498.46
1040,20250801,1,14,8776217.51,3949297.88,3071676.13,4826919.63,1755243.5
1041,20250801,1,15,5153581.17,2319111.53,1803753.41,2834469.64,1030716.23
1042,20250801,1,16,6346917.87,2856113.04,2221421.25,3490804.83,1269383.58
1043,20250801,1,17,4195714.93,1888071.72,1468500.23,2307643.21,839142.98
1044,20250801,1,18,4601443.06,2070649.38,1610505.07,2530793.68,920288.61
1045,20250801,2,1,4852829.99,1455849.0,1698490.5,3396980.99,1698490.49
1046,20250801,2,2,7258698.32,2177609.5,2540544.41,5081088.82,2540544.41
1047,20250801,2,3,8111833.44,2433550.03,2839141.7,5678283.41,2839141.71
1048,20250801,2,4,6115020.99,1834506.3,2140257.35,4280514.69,2140257.34
1049,20250801,2,5,4299334.81,1289800.44,1504767.18,3009534.37,1504767.19
1050,20250801,2,6,7073116.35,2121934.9,2475590.72,4951181.45,2475590.73
1051,20250801,2,7,6287047.05,1886114.12,2200466.47,4400932.93,2200466.46
1052,20250801,2,8,3724340.98,1117302.29,1303519.34,2607038.69,1303519.35
1053,20250801,2,9,4035353.04,1210605.91,1412373.56,2824747.13,1412373.57
1054,20250801,2,10,5548659.67,1664597.9,1942030.88,3884061.77,1942030.89
1055,20250801,2,11,4439284.75,1331785.42,1553749.66,3107499.33,1553749.67
1056,20250801,2,12,5429801.89,1628940.57,1900430.66,3800861.32,1900430.66
1057,20250801,2,13,3163583.97,949075.19,1107254.39,2214508.78,1107254.39
1058,20250801,2,14,8570030.17,2571009.05,2999510.56,5999021.12,2999510.56
1059,20250801,2,15,7550394.39,2265118.32,2642638.04,5285276.07,2642638.03
1060,20250801,2,16,9124022.21,2737206.66,3193407.77,6386815.55,3193407.78
1061,20250801,2,17,6787289.68,2036186.9,2375551.39,4751102.78,2375551.39
1062,20250801,2,18,4960957.09,1488287.13,1736334.98,3472669.96,1736334.98
1063,20250801,3,1,6175583.33,2161454.17,2161454.17,4014129.16,1852674.99
1064,20250801,3,2,6261556.31,2191544.71,2191544.71,4070011.6,1878466.89
1065,20250801,3,3,7446970.73,2606439.76,2606439.76,4840530.97,2234091.21
1066,20250801,3,4,7922404.52,2772841.58,2772841.58,5149562.94,2376721.36
1067,20250801,3,5,7198539.32,2519488.76,2519488.76,4679050.56,2159561.8
1068,20250801,3,6,2441400.35,854490.12,854490.12,1586910.23,732420.11
1069,20250801,3,7,6437533.3,2253136.65,2253136.65,4184396.65,1931260.0
1070,20250801,3,8,2061237.18,721433.01,721433.01,1339804.17,618371.16
1071,20250801,3,9,6275470.42,2196414.65,2196414.65,4079055.77,1882641.12
1072,20250801,3,10,5945196.64,2080818.82,2080818.82,3864377.82,1783559.0
1073,20250801,3,11,7217181.66,2526013.58,2526013.58,4691168.08,2165154.5
1074,20250801,3,12,7952405.77,2783342.02,2783342.02,5169063.75,2385721.73
1075,20250801,3,13,5963434.3,2087202.0,2087202.0,3876232.3,1789030.3
1076,20250801,3,14,7995211.72,2798324.1,2798324.1,5196887.62,2398563.52
1077,20250801,3,15,2549124.78,892193.67,892193.67,1656931.11,764737.44
1078,20250801,3,16,7440688.78,2604241.07,2604241.07,4836447.71,2232206.64
1079,20250801,3,17,5270036.65,1844512.83,1844512.83,3425523.82,1581010.99
1080,20250801,3,18,3422135.32,1197747.36,1197747.36,2224387.96,1026640.6
1081,20250901,1,1,3568960.69,1606032.31,1249136.24,1962928.38,713792.14
1082,20250901,1,2,7720039.84,3474017.93,2702013.94,4246021.91,1544007.97
1083,20250901,1,3,8011136.74,3605011.53,2803897.86,4406125.21,1602227.35
1084,20250901,1,4,6330508.59,2848728.87,2215678.01,3481779.72,1266101.71
1085,20250901,1,5,4351078.84,1957985.48,1522877.59,2393093.36,870215.77
1086,20250901,1,6,4152301.11,1868535.5,1453305.39,2283765.61,830460.22
1087,20250901,1,7,5091025.4,2290961.43,1781858.89,2800063.97,1018205.08
1088,20250901,1,8,4527745.59,2037485.52,1584710.96,2490260.07,905549.11
1089,20250901,1,9,3380303.58,1521136.61,1183106.25,1859166.97,676060.72
1090,20250901,1,10,6453350.31,2904007.64,2258672.61,3549342.67,1290670.06
1091,20250901,1,11,5122230.5,2305003.72,1792780.67,2817226.78,1024446.11
1092,20250901,1,12,4912192.39,2210486.58,1719267.34,2701705.81,982438.47
1093,20250901,1,13,4477616.5,2014927.42,1567165.77,2462689.08,895523.31
1094,20250901,1,14,8551067.57,3847980.41,2992873.65,4703087.16,1710213.51
1095,20250901,1,15,6875436.16,3093946.27,2406402.66,3781489.89,1375087.23
1096,20250901,1,16,3481993.87,1566897.24,1218697.85,1915096.63,696398.78
1097,20250901,1,17,4042823.33,1819270.5,1414988.17,2223552.83,808564.66
1098,20250901,1,18,4263635.66,1918636.05,1492272.48,2344999.61,852727.13
1099,20250901,2,1,7570523.44,2271157.03,2649683.2,5299366.41,2649683.21
1100,20250901,2,2,3450464.08,1035139.22,1207662.43,2415324.86,1207662.43
1101,20250901,2,3,3257389.29,977216.79,1140086.25,2280172.5,1140086.25
1102,20250901,2,4,8258667.84,2477600.35,2890533.74,5781067.49,2890533.75
1103,20250901,2,5,5701779.18,1710533.75,1995622.71,3991245.43,1995622.72
1104,20250901,2,6,6290899.12,1887269.74,2201814.69,4403629.38,2201814.69
1105,20250901,2,7,5219423.45,1565827.04,1826798.21,3653596.41,1826798.2
1106,20250901,2,8,3648410.66,1094523.2,1276943.73,2553887.46,1276943.73
1107,20250901,2,9,5420667.81,1626200.34,1897233.73,3794467.47,1897233.74
1108,20250901,2,10,2519301.56,755790.47,881755.55,1763511.09,881755.54
1109,20250901,2,11,2434357.41,730307.22,852025.09,1704050.19,852025.1
1110,20250901,2,12,2434946.24,730483.87,852231.18,1704462.37,852231.19
1111,20250901,2,13,4289185.59,1286755.68,1501214.96,3002429.91,1501214.95
1112,20250901,2,14,6645382.22,1993614.67,2325883.78,4651767.55,2325883.77
1113,20250901,2,15,7266261.97,2179878.59,2543191.69,5086383.38,2543191.69
1114,20250901,2,16,4452600.74,1335780.22,1558410.26,3116820.52,1558410.26
1115,20250901,2,17,8010363.13,2403108.94,2803627.1,5607254.19,2803627.09
1116,20250901,2,18,6439701.53,1931910.46,2253895.54,4507791.07,2253895.53
1117,20250901,3,1,4616834.51,1615892.08,1615892.08,3000942.43,1385050.35
1118,20250901,3,2,7492105.7,2622237.0,2622237.0,4869868.7,2247631.7
1119,20250901,3,3,2766118.41,968141.44,968141.44,1797976.97,829835.53
1120,20250901,3,4,6850816.28,2397785.7,2397785.7,4453030.58,2055244.88
1121,20250901,3,5,5788848.18,2026096.86,2026096.86,3762751.32,1736654.46
1122,20250901,3,6,6510576.6,2278701.81,2278701.81,4231874.79,1953172.98
1123,20250901,3,7,4179731.3,1462905.95,1462905.95,2716825.35,1253919.4
1124,20250901,3,8,4992357.11,1747324.99,1747324.99,3245032.12,1497707.13
1125,20250901,3,9,4433020.83,1551557.29,1551557.29,2881463.54,1329906.25
1126,20250901,3,10,2371449.57,830007.35,830007.35,1541442.22,711434.87
1127,20250901,3,11,3405332.66,1191866.43,1191866.43,2213466.23,1021599.8
1128,20250901,3,12,4791516.0,1677030.6,1677030.6,3114485.4,1437454.8
1129,20250901,3,13,4190404.68,1466641.64,1466641.64,2723763.04,1257121.4
1130,20250901,3,14,6297738.77,2204208.57,2204208.57,4093530.2,1889321.63
1131,20250901,3,15,2353528.65,823735.03,823735.03,1529793.62,706058.59
1132,20250901,3,16,3482169.47,1218759.31,1218759.31,2263410.16,1044650.85
1133,20250901,3,17,3372758.46,1180465.46,1180465.46,2192293.0,1011827.54
1134,20250901,3,18,4678799.95,1637579.98,1637579.98,3041219.97,1403639.99
1135,20251001,1,1,3023794.75,1360707.64,1058328.16,1663087.11,604758.95
1136,20251001,1,2,4280407.67,1926183.45,1498142.68,2354224.22,856081.54
1137,20251001,1,3,4686509.64,2108929.34,1640278.37,2577580.3,937301.93
1138,20251001,1,4,8820512.92,3969230.81,3087179.52,4851282.11,1764102.59
1139,20251001,1,5,6092146.75,2741466.04,2132251.36,3350680.71,1218429.35
1140,20251001,1,6,5124850.88,2306182.9,1793697.81,2818667.98,1024970.17
1141,20251001,1,7,3274998.56,1473749.35,1146249.5,1801249.21,654999.71
1142,20251001,1,8,7245893.7,3260652.16,2536062.79,3985241.54,1449178.75
1143,20251001,1,9,4070595.56,1831768.0,1424708.45,2238827.56,814119.11
1144,20251001,1,10,3336644.23,1501489.9,1167825.48,1835154.33,667328.85
1145,20251001,1,11,6410792.86,2884856.79,2243777.5,3525936.07,1282158.57
1146,20251001,1,12,4829157.41,2173120.83,1690205.09,2656036.58,965831.49
1147,20251001,1,13,4545338.24,2045402.21,1590868.38,2499936.03,909067.65
1148,20251001,1,14,3558921.48,1601514.67,1245622.52,1957406.81,711784.29
1149,20251001,1,15,4958955.38,2231529.92,1735634.38,2727425.46,991791.08
1150,20251001,1,16,2369940.54,1066473.24,829479.19,1303467.3,473988.11
1151,20251001,1,17,7569493.01,3406271.85,2649322.55,4163221.16,1513898.61
1152,20251001,1,18,4331773.23,1949297.95,1516120.63,2382475.28,866354.65
1153,20251001,2,1,3029204.34,908761.3,1060221.52,2120443.04,1060221.52
1154,20251001,2,2,2297074.24,689122.27,803975.98,1607951.97,803975.99
1155,20251001,2,3,5667744.76,1700323.43,1983710.67,3967421.33,1983710.66
1156,20251001,2,4,3703159.64,1110947.89,1296105.87,2592211.75,1296105.88
1157,20251001,2,5,6070300.75,1821090.22,2124605.26,4249210.53,2124605.27
1158,20251001,2,6,6511801.48,1953540.44,2279130.52,4558261.04,2279130.52
1159,20251001,2,7,7632535.11,2289760.53,2671387.29,5342774.58,2671387.29
1160,20251001,2,8,5525085.36,1657525.61,1933779.88,3867559.75,1933779.87
1161,20251001,2,9,5089427.88,1526828.36,1781299.76,3562599.52,1781299.76
1162,20251001,2,10,4852340.7,1455702.21,1698319.24,3396638.49,1698319.25
1163,20251001,2,11,7645734.4,2293720.32,2676007.04,5352014.08,2676007.04
1164,20251001,2,12,2709875.81,812962.74,948456.53,1896913.07,948456.54
1165,20251001,2,13,2288922.63,686676.79,801122.92,1602245.84,801122.92
1166,20251001,2,14,5712020.11,1713606.03,1999207.04,3998414.08,1999207.04
1167,20251001,2,15,2126115.03,637834.51,744140.26,1488280.52,744140.26
1168,20251001,2,16,6634186.0,1990255.8,2321965.1,4643930.2,2321965.1
1169,20251001,2,17,7205788.92,2161736.68,2522026.12,5044052.24,2522026.12
1170,20251001,2,18,4256972.64,1277091.79,1489940.42,2979880.85,1489940.43
1171,20251001,3,1,5640468.1,1974163.83,1974163.83,3666304.27,1692140.44
1172,20251001,3,2,7579149.1,2652702.18,2652702.18,4926446.92,2273744.74
1173,20251001,3,3,8509859.06,2978450.67,2978450.67,5531408.39,2552957.72
1174,20251001,3,4,4309808.12,1508432.84,1508432.84,2801375.28,1292942.44
1175,20251001,3,5,2523784.48,883324.57,883324.57,1640459.91,757135.34
1176,20251001,3,6,6140154.28,2149054.0,2149054.0,3991100.28,1842046.28
1177,20251001,3,7,8634077.08,3021926.98,3021926.98,5612150.1,2590223.12
1178,20251001,3,8,8126083.46,2844129.21,2844129.21,5281954.25,2437825.04
1179,20251001,3,9,8767077.0,3068476.95,3068476.95,5698600.05,2630123.1
1180,20251001,3,10,4454131.06,1558945.87,1558945.87,2895185.19,1336239.32
1181,20251001,3,11,3548839.32,1242093.76,1242093.76,2306745.56,1064651.8
1182,20251001,3,12,4096012.06,1433604.22,1433604.22,2662407.84,1228803.62
1183,20251001,3,13,6896403.43,2413741.2,2413741.2,4482662.23,2068921.03
1184,20251001,3,14,5846327.15,2046214.5,2046214.5,3800112.65,1753898.15
1185,20251001,3,15,5300185.63,1855064.97,1855064.97,3445120.66,1590055.69
1186,20251001,3,16,5176971.65,1811940.08,1811940.08,3365031.57,1553091.49
1187,20251001,3,17,5291475.36,1852016.38,1852016.38,3439458.98,1587442.6
1188,20251001,3,18,4122543.63,1442890.27,1442890.27,2679653.36,1236763.09
1189,20251101,1,1,2981976.73,1341889.53,1043691.86,1640087.2,596395.34
1190,20251101,1,2,8911386.33,4010123.85,3118985.22,4901262.48,1782277.26
1191,20251101,1,3,3093766.94,1392195.12,1082818.43,1701571.82,618753.39
1192,20251101,1,4,8315896.97,3742153.64,2910563.94,4573743.33,1663179.39
1193,20251101,1,5,8248677.43,3711904.84,2887037.1,4536772.59,1649735.49
1194,20251101,1,6,8872097.6,3992443.92,3105234.16,4879653.68,1774419.52
1195,20251101,1,7,3304799.1,1487159.6,1156679.69,1817639.5,660959.81
1196,20251101,1,8,7704937.86,3467222.04,2696728.25,4237715.82,1540987.57
1197,20251101,1,9,3417492.23,1537871.5,1196122.28,1879620.73,683498.45
1198,20251101,1,10,5802076.04,2610934.22,2030726.61,3191141.82,1160415.21
1199,20251101,1,11,8106355.39,3647859.93,2837224.39,4458495.46,1621271.07
1200,20251101,1,12,9835755.26,4426089.87,3442514.34,5409665.39,1967151.05
1201,20251101,1,13,9554456.74,4299505.53,3344059.86,5254951.21,1910891.35
1202,20251101,1,14,8031654.09,3614244.34,2811078.93,4417409.75,1606330.82
1203,20251101,1,15,2895572.32,1303007.54,1013450.31,1592564.78,579114.47
1204,20251101,1,16,9066810.42,4080064.69,3173383.65,4986745.73,1813362.08
1205,20251101,1,17,9261711.63,4167770.23,3241599.07,5093941.4,1852342.33
1206,20251101,1,18,8573336.04,3858001.22,3000667.61,4715334.82,1714667.21
1207,20251101,2,1,2518736.64,755620.99,881557.82,1763115.65,881557.83
1208,20251101,2,2,4202338.11,1260701.43,1470818.34,2941636.68,1470818.34
1209,20251101,2,3,5678490.61,1703547.18,1987471.71,3974943.43,1987471.72
1210,20251101,2,4,3798007.59,1139402.28,1329302.66,2658605.31,1329302.65
1211,20251101,2,5,4056942.4,1217082.72,1419929.84,2839859.68,1419929.84
1212,20251101,2,6,2368712.09,710613.63,829049.23,1658098.46,829049.23
1213,20251101,2,7,7528739.84,2258621.95,2635058.94,5270117.89,2635058.95
1214,20251101,2,8,6917499.86,2075249.96,2421124.95,4842249.9,2421124.95
1215,20251101,2,9,3377946.68,1013384.0,1182281.34,2364562.68,1182281.34
1216,20251101,2,10,3749074.07,1124722.22,1312175.92,2624351.85,1312175.93
1217,20251101,2,11,8880686.8,2664206.04,3108240.38,6216480.76,3108240.38
1218,20251101,2,12,7606725.94,2282017.78,2662354.08,5324708.16,2662354.08
1219,20251101,2,13,8011495.16,2403448.55,2804023.31,5608046.61,2804023.3
1220,20251101,2,14,4269017.57,1280705.27,1494156.15,2988312.3,1494156.15
1221,20251101,2,15,4998349.24,1499504.77,1749422.23,3498844.47,1749422.24
1222,20251101,2,16,2897709.07,869312.72,1014198.17,2028396.35,1014198.18
1223,20251101,2,17,7387048.83,2216114.65,2585467.09,5170934.18,2585467.09
1224,20251101,2,18,5658773.23,1697631.97,1980570.63,3961141.26,1980570.63
1225,20251101,3,1,4921747.94,1722611.78,1722611.78,3199136.16,1476524.38
1226,20251101,3,2,4355620.24,1524467.08,1524467.08,2831153.16,1306686.08
1227,20251101,3,3,6832475.57,2391366.45,2391366.45,4441109.12,2049742.67
1228,20251101,3,4,6465488.73,2262921.06,2262921.06,4202567.67,1939646.61
1229,20251101,3,5,8303551.0,2906242.85,2906242.85,5397308.15,2491065.3
1230,20251101,3,6,8572922.66,3000522.93,3000522.93,5572399.73,2571876.8
1231,20251101,3,7,2403090.98,841081.84,841081.84,1562009.14,720927.3
1232,20251101,3,8,4594801.44,1608180.5,1608180.5,2986620.94,1378440.44
1233,20251101,3,9,4202551.71,1470893.1,1470893.1,2731658.61,1260765.51
1234,20251101,3,10,2352681.01,823438.35,823438.35,1529242.66,705804.31
1235,20251101,3,11,3144112.09,1100439.23,1100439.23,2043672.86,943233.63
1236,20251101,3,12,8194139.26,2867948.74,2867948.74,5326190.52,2458241.78
1237,20251101,3,13,4278248.45,1497386.96,1497386.96,2780861.49,1283474.53
1238,20251101,3,14,6181826.96,2163639.44,2163639.44,4018187.52,1854548.08
1239,20251101,3,15,5238848.65,1833597.03,1833597.03,3405251.62,1571654.59
1240,20251101,3,16,3804114.33,1331440.02,1331440.02,2472674.31,1141234.29
1241,20251101,3,17,7685346.05,2689871.12,2689871.12,4995474.93,2305603.81
1242,20251101,3,18,3097168.18,1084008.86,1084008.86,2013159.32,929150.46
1243,20251201,1,1,6846265.65,3080819.54,2396192.98,3765446.11,1369253.13
1244,20251201,1,2,5836620.76,2626479.34,2042817.27,3210141.42,1167324.15
1245,20251201,1,3,6267240.01,2820258.0,2193534.0,3446982.01,1253448.01
1246,20251201,1,4,2991273.84,1346073.23,1046945.84,1645200.61,598254.77
1247,20251201,1,5,10346410.28,4655884.63,3621243.6,5690525.65,2069282.05
1248,20251201,1,6,7663247.34,3448461.3,2682136.57,4214786.04,1532649.47
1249,20251201,1,7,9745635.76,4385536.09,3410972.52,5360099.67,1949127.15
1250,20251201,1,8,4968780.79,2235951.36,1739073.28,2732829.43,993756.15
1251,20251201,1,9,7394123.35,3327355.51,2587943.17,4066767.84,1478824.67
1252,20251201,1,10,10265010.66,4619254.8,3592753.73,5645755.86,2053002.13
1253,20251201,1,11,4370182.74,1966582.23,1529563.96,2403600.51,874036.55
1254,20251201,1,12,6694622.41,3012580.08,2343117.84,3682042.33,1338924.49
1255,20251201,1,13,4082368.3,1837065.74,1428828.9,2245302.56,816473.66
1256,20251201,1,14,7514165.03,3381374.26,2629957.76,4132790.77,1502833.01
1257,20251201,1,15,7440791.74,3348356.28,2604277.11,4092435.46,1488158.35
1258,20251201,1,16,4028504.9,1812827.2,1409976.71,2215677.7,805700.99
1259,20251201,1,17,4457974.86,2006088.69,1560291.2,2451886.17,891594.97
1260,20251201,1,18,3663455.16,1648554.82,1282209.31,2014900.34,732691.03
1261,20251201,2,1,7348665.2,2204599.56,2572032.82,5144065.64,2572032.82
1262,20251201,2,2,7164717.31,2149415.19,2507651.06,5015302.12,2507651.06
1263,20251201,2,3,8846849.12,2654054.74,3096397.19,6192794.38,3096397.19
